# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://waterdata.usgs.gov/nwis/help/?provisional
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2012-11-15 07:32:13 EST       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 02366500 CHOCTAWHATCHEE RIVER NR BRUCE, FLA.
# -----------------------------------------------------------------------------------
#
# Data provided for site 02366500
#    DD parameter statistic   Description
#    02   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	02_00060_00003	02_00060_00003_cd
USGS	02366500	1963-03-25	6230	A
USGS	02366500	1963-03-26	5920	A
USGS	02366500	1963-03-27	5660	A
USGS	02366500	1963-03-28	5410	A
USGS	02366500	1963-03-29	5180	A
USGS	02366500	1963-03-30	5110	A
USGS	02366500	1963-03-31	5110	A
USGS	02366500	1963-04-01	5140	A
USGS	02366500	1963-04-02	5060	A
USGS	02366500	1963-04-03	4840	A
USGS	02366500	1963-04-04	4520	A
USGS	02366500	1963-04-05	4360	A
USGS	02366500	1963-04-06	4240	A
USGS	02366500	1963-04-07	4290	A
USGS	02366500	1963-04-08	4250	A
USGS	02366500	1963-04-09	4240	A
USGS	02366500	1963-04-10	4520	A
USGS	02366500	1963-04-11	5320	A
USGS	02366500	1963-04-12	6130	A
USGS	02366500	1963-04-13	6680	A
USGS	02366500	1963-04-14	6730	A
USGS	02366500	1963-04-15	6420	A
USGS	02366500	1963-04-16	5970	A
USGS	02366500	1963-04-17	5470	A
USGS	02366500	1963-04-18	4880	A
USGS	02366500	1963-04-19	4230	A
USGS	02366500	1963-04-20	3700	A
USGS	02366500	1963-04-21	3320	A
USGS	02366500	1963-04-22	3060	A
USGS	02366500	1963-04-23	2980	A
USGS	02366500	1963-04-24	2970	A
USGS	02366500	1963-04-25	2950	A
USGS	02366500	1963-04-26	2930	A
USGS	02366500	1963-04-27	2910	A
USGS	02366500	1963-04-28	2900	A
USGS	02366500	1963-04-29	2880	A
USGS	02366500	1963-04-30	2850	A
USGS	02366500	1963-05-01	2830	A
USGS	02366500	1963-05-02	2830	A
USGS	02366500	1963-05-03	2900	A
USGS	02366500	1963-05-04	2970	A
USGS	02366500	1963-05-05	2990	A
USGS	02366500	1963-05-06	2980	A
USGS	02366500	1963-05-07	2880	A
USGS	02366500	1963-05-08	2780	A
USGS	02366500	1963-05-09	2730	A
USGS	02366500	1963-05-10	2640	A
USGS	02366500	1963-05-11	2520	A
USGS	02366500	1963-05-12	2440	A
USGS	02366500	1963-05-13	2330	A
USGS	02366500	1963-05-14	2250	A
USGS	02366500	1963-05-15	2260	A
USGS	02366500	1963-05-16	2420	A
USGS	02366500	1963-05-17	2550	A
USGS	02366500	1963-05-18	2510	A
USGS	02366500	1963-05-19	2390	A
USGS	02366500	1963-05-20	2370	A
USGS	02366500	1963-05-21	2580	A
USGS	02366500	1963-05-22	2830	A
USGS	02366500	1963-05-23	2940	A
USGS	02366500	1963-05-24	2920	A
USGS	02366500	1963-05-25	2810	A
USGS	02366500	1963-05-26	2740	A
USGS	02366500	1963-05-27	2690	A
USGS	02366500	1963-05-28	2610	A
USGS	02366500	1963-05-29	2520	A
USGS	02366500	1963-05-30	2430	A
USGS	02366500	1963-05-31	2430	A
USGS	02366500	1963-06-01	2600	A
USGS	02366500	1963-06-02	2680	A
USGS	02366500	1963-06-03	2530	A
USGS	02366500	1963-06-04	2330	A
USGS	02366500	1963-06-05	2180	A
USGS	02366500	1963-06-06	2080	A
USGS	02366500	1963-06-07	2020	A
USGS	02366500	1963-06-08	2000	A
USGS	02366500	1963-06-09	2000	A
USGS	02366500	1963-06-10	2000	A
USGS	02366500	1963-06-11	2060	A
USGS	02366500	1963-06-12	2040	A
USGS	02366500	1963-06-13	2000	A
USGS	02366500	1963-06-14	1950	A
USGS	02366500	1963-06-15	1940	A
USGS	02366500	1963-06-16	1910	A
USGS	02366500	1963-06-17	1940	A
USGS	02366500	1963-06-18	2100	A
USGS	02366500	1963-06-19	2440	A
USGS	02366500	1963-06-20	3130	A
USGS	02366500	1963-06-21	3860	A
USGS	02366500	1963-06-22	4520	A
USGS	02366500	1963-06-23	5290	A
USGS	02366500	1963-06-24	6130	A
USGS	02366500	1963-06-25	6830	A
USGS	02366500	1963-06-26	7320	A
USGS	02366500	1963-06-27	7650	A
USGS	02366500	1963-06-28	7790	A
USGS	02366500	1963-06-29	8000	A
USGS	02366500	1963-06-30	8060	A
USGS	02366500	1963-07-01	7790	A
USGS	02366500	1963-07-02	7360	A
USGS	02366500	1963-07-03	7030	A
USGS	02366500	1963-07-04	7020	A
USGS	02366500	1963-07-05	7240	A
USGS	02366500	1963-07-06	7270	A
USGS	02366500	1963-07-07	6910	A
USGS	02366500	1963-07-08	6130	A
USGS	02366500	1963-07-09	5440	A
USGS	02366500	1963-07-10	4970	A
USGS	02366500	1963-07-11	4730	A
USGS	02366500	1963-07-12	4530	A
USGS	02366500	1963-07-13	4230	A
USGS	02366500	1963-07-14	3810	A
USGS	02366500	1963-07-15	3490	A
USGS	02366500	1963-07-16	3300	A
USGS	02366500	1963-07-17	3190	A
USGS	02366500	1963-07-18	3270	A
USGS	02366500	1963-07-19	3560	A
USGS	02366500	1963-07-20	3870	A
USGS	02366500	1963-07-21	4120	A
USGS	02366500	1963-07-22	4350	A
USGS	02366500	1963-07-23	4530	A
USGS	02366500	1963-07-24	4880	A
USGS	02366500	1963-07-25	5740	A
USGS	02366500	1963-07-26	6130	A
USGS	02366500	1963-07-27	7020	A
USGS	02366500	1963-07-28	8380	A
USGS	02366500	1963-07-29	11000	A
USGS	02366500	1963-07-30	14400	A
USGS	02366500	1963-07-31	15700	A
USGS	02366500	1963-08-01	14900	A
USGS	02366500	1963-08-02	12800	A
USGS	02366500	1963-08-03	10800	A
USGS	02366500	1963-08-04	9100	A
USGS	02366500	1963-08-05	7720	A
USGS	02366500	1963-08-06	6610	A
USGS	02366500	1963-08-07	5580	A
USGS	02366500	1963-08-08	4660	A
USGS	02366500	1963-08-09	4120	A
USGS	02366500	1963-08-10	4010	A
USGS	02366500	1963-08-11	4130	A
USGS	02366500	1963-08-12	4430	A
USGS	02366500	1963-08-13	4710	A
USGS	02366500	1963-08-14	5110	A
USGS	02366500	1963-08-15	6130	A
USGS	02366500	1963-08-16	6810	A
USGS	02366500	1963-08-17	7170	A
USGS	02366500	1963-08-18	7200	A
USGS	02366500	1963-08-19	7200	A
USGS	02366500	1963-08-20	7560	A
USGS	02366500	1963-08-21	7850	A
USGS	02366500	1963-08-22	7740	A
USGS	02366500	1963-08-23	7200	A
USGS	02366500	1963-08-24	6420	A
USGS	02366500	1963-08-25	5600	A
USGS	02366500	1963-08-26	4950	A
USGS	02366500	1963-08-27	4510	A
USGS	02366500	1963-08-28	4140	A
USGS	02366500	1963-08-29	3730	A
USGS	02366500	1963-08-30	3390	A
USGS	02366500	1963-08-31	3170	A
USGS	02366500	1963-09-01	3020	A
USGS	02366500	1963-09-02	2880	A
USGS	02366500	1963-09-03	2750	A
USGS	02366500	1963-09-04	2640	A
USGS	02366500	1963-09-05	2560	A
USGS	02366500	1963-09-06	2490	A
USGS	02366500	1963-09-07	2410	A
USGS	02366500	1963-09-08	2320	A
USGS	02366500	1963-09-09	2250	A
USGS	02366500	1963-09-10	2210	A
USGS	02366500	1963-09-11	2160	A
USGS	02366500	1963-09-12	2130	A
USGS	02366500	1963-09-13	2120	A
USGS	02366500	1963-09-14	2080	A
USGS	02366500	1963-09-15	2040	A
USGS	02366500	1963-09-16	2040	A
USGS	02366500	1963-09-17	2140	A
USGS	02366500	1963-09-18	2310	A
USGS	02366500	1963-09-19	2330	A
USGS	02366500	1963-09-20	2250	A
USGS	02366500	1963-09-21	2160	A
USGS	02366500	1963-09-22	2140	A
USGS	02366500	1963-09-23	2060	A
USGS	02366500	1963-09-24	2010	A
USGS	02366500	1963-09-25	2000	A
USGS	02366500	1963-09-26	1970	A
USGS	02366500	1963-09-27	2060	A
USGS	02366500	1963-09-28	2840	A
USGS	02366500	1963-09-29	5040	A
USGS	02366500	1963-09-30	6930	A
USGS	02366500	1963-10-01	8120	A
USGS	02366500	1963-10-02	9280	A
USGS	02366500	1963-10-03	12100	A
USGS	02366500	1963-10-04	16500	A
USGS	02366500	1963-10-05	18000	A
USGS	02366500	1963-10-06	16700	A
USGS	02366500	1963-10-07	13800	A
USGS	02366500	1963-10-08	11300	A
USGS	02366500	1963-10-09	9080	A
USGS	02366500	1963-10-10	7410	A
USGS	02366500	1963-10-11	6060	A
USGS	02366500	1963-10-12	5010	A
USGS	02366500	1963-10-13	4470	A
USGS	02366500	1963-10-14	4130	A
USGS	02366500	1963-10-15	3870	A
USGS	02366500	1963-10-16	3620	A
USGS	02366500	1963-10-17	3330	A
USGS	02366500	1963-10-18	3080	A
USGS	02366500	1963-10-19	2910	A
USGS	02366500	1963-10-20	2830	A
USGS	02366500	1963-10-21	2790	A
USGS	02366500	1963-10-22	2750	A
USGS	02366500	1963-10-23	2700	A
USGS	02366500	1963-10-24	2670	A
USGS	02366500	1963-10-25	2630	A
USGS	02366500	1963-10-26	2600	A
USGS	02366500	1963-10-27	2580	A
USGS	02366500	1963-10-28	2560	A
USGS	02366500	1963-10-29	2540	A
USGS	02366500	1963-10-30	2520	A
USGS	02366500	1963-10-31	2510	A
USGS	02366500	1963-11-01	2480	A
USGS	02366500	1963-11-02	2460	A
USGS	02366500	1963-11-03	2450	A
USGS	02366500	1963-11-04	2470	A
USGS	02366500	1963-11-05	2620	A
USGS	02366500	1963-11-06	2750	A
USGS	02366500	1963-11-07	2850	A
USGS	02366500	1963-11-08	2910	A
USGS	02366500	1963-11-09	2990	A
USGS	02366500	1963-11-10	3020	A
USGS	02366500	1963-11-11	2950	A
USGS	02366500	1963-11-12	2850	A
USGS	02366500	1963-11-13	2770	A
USGS	02366500	1963-11-14	2710	A
USGS	02366500	1963-11-15	2660	A
USGS	02366500	1963-11-16	2600	A
USGS	02366500	1963-11-17	2560	A
USGS	02366500	1963-11-18	2540	A
USGS	02366500	1963-11-19	2550	A
USGS	02366500	1963-11-20	2560	A
USGS	02366500	1963-11-21	2580	A
USGS	02366500	1963-11-22	2580	A
USGS	02366500	1963-11-23	2700	A
USGS	02366500	1963-11-24	2960	A
USGS	02366500	1963-11-25	3260	A
USGS	02366500	1963-11-26	3660	A
USGS	02366500	1963-11-27	4110	A
USGS	02366500	1963-11-28	4510	A
USGS	02366500	1963-11-29	4900	A
USGS	02366500	1963-11-30	5000	A
USGS	02366500	1963-12-01	5200	A
USGS	02366500	1963-12-02	5570	A
USGS	02366500	1963-12-03	6110	A
USGS	02366500	1963-12-04	6740	A
USGS	02366500	1963-12-05	7310	A
USGS	02366500	1963-12-06	7580	A
USGS	02366500	1963-12-07	7380	A
USGS	02366500	1963-12-08	6910	A
USGS	02366500	1963-12-09	6280	A
USGS	02366500	1963-12-10	5660	A
USGS	02366500	1963-12-11	5110	A
USGS	02366500	1963-12-12	4900	A
USGS	02366500	1963-12-13	5360	A
USGS	02366500	1963-12-14	6080	A
USGS	02366500	1963-12-15	6620	A
USGS	02366500	1963-12-16	7200	A
USGS	02366500	1963-12-17	8020	A
USGS	02366500	1963-12-18	9280	A
USGS	02366500	1963-12-19	10500	A
USGS	02366500	1963-12-20	11400	A
USGS	02366500	1963-12-21	11300	A
USGS	02366500	1963-12-22	10700	A
USGS	02366500	1963-12-23	9850	A
USGS	02366500	1963-12-24	8950	A
USGS	02366500	1963-12-25	8200	A
USGS	02366500	1963-12-26	7630	A
USGS	02366500	1963-12-27	7130	A
USGS	02366500	1963-12-28	6710	A
USGS	02366500	1963-12-29	6350	A
USGS	02366500	1963-12-30	6060	A
USGS	02366500	1963-12-31	6020	A
USGS	02366500	1964-01-01	6030	A
USGS	02366500	1964-01-02	6060	A
USGS	02366500	1964-01-03	6280	A
USGS	02366500	1964-01-04	6840	A
USGS	02366500	1964-01-05	7700	A
USGS	02366500	1964-01-06	9020	A
USGS	02366500	1964-01-07	10500	A
USGS	02366500	1964-01-08	11900	A
USGS	02366500	1964-01-09	14300	A
USGS	02366500	1964-01-10	17200	A
USGS	02366500	1964-01-11	22200	A
USGS	02366500	1964-01-12	28500	A
USGS	02366500	1964-01-13	32400	A
USGS	02366500	1964-01-14	33600	A
USGS	02366500	1964-01-15	32700	A
USGS	02366500	1964-01-16	30300	A
USGS	02366500	1964-01-17	27800	A
USGS	02366500	1964-01-18	24700	A
USGS	02366500	1964-01-19	21900	A
USGS	02366500	1964-01-20	19400	A
USGS	02366500	1964-01-21	17600	A
USGS	02366500	1964-01-22	16500	A
USGS	02366500	1964-01-23	15900	A
USGS	02366500	1964-01-24	15400	A
USGS	02366500	1964-01-25	15100	A
USGS	02366500	1964-01-26	15000	A
USGS	02366500	1964-01-27	14500	A
USGS	02366500	1964-01-28	13900	A
USGS	02366500	1964-01-29	13600	A
USGS	02366500	1964-01-30	14100	A
USGS	02366500	1964-01-31	15000	A
USGS	02366500	1964-02-01	15100	A
USGS	02366500	1964-02-02	14300	A
USGS	02366500	1964-02-03	13100	A
USGS	02366500	1964-02-04	12100	A
USGS	02366500	1964-02-05	11400	A
USGS	02366500	1964-02-06	10900	A
USGS	02366500	1964-02-07	10500	A
USGS	02366500	1964-02-08	10300	A
USGS	02366500	1964-02-09	10200	A
USGS	02366500	1964-02-10	10400	A
USGS	02366500	1964-02-11	10800	A
USGS	02366500	1964-02-12	11100	A
USGS	02366500	1964-02-13	11200	A
USGS	02366500	1964-02-14	11000	A
USGS	02366500	1964-02-15	10600	A
USGS	02366500	1964-02-16	10200	A
USGS	02366500	1964-02-17	9750	A
USGS	02366500	1964-02-18	9700	A
USGS	02366500	1964-02-19	10100	A
USGS	02366500	1964-02-20	11000	A
USGS	02366500	1964-02-21	12500	A
USGS	02366500	1964-02-22	14700	A
USGS	02366500	1964-02-23	17700	A
USGS	02366500	1964-02-24	19800	A
USGS	02366500	1964-02-25	19700	A
USGS	02366500	1964-02-26	18200	A
USGS	02366500	1964-02-27	17100	A
USGS	02366500	1964-02-28	16500	A
USGS	02366500	1964-02-29	16100	A
USGS	02366500	1964-03-01	16500	A
USGS	02366500	1964-03-02	17500	A
USGS	02366500	1964-03-03	18800	A
USGS	02366500	1964-03-04	19100	A
USGS	02366500	1964-03-05	19600	A
USGS	02366500	1964-03-06	22400	A
USGS	02366500	1964-03-07	27600	A
USGS	02366500	1964-03-08	31700	A
USGS	02366500	1964-03-09	32900	A
USGS	02366500	1964-03-10	31700	A
USGS	02366500	1964-03-11	29100	A
USGS	02366500	1964-03-12	26300	A
USGS	02366500	1964-03-13	23200	A
USGS	02366500	1964-03-14	20500	A
USGS	02366500	1964-03-15	18000	A
USGS	02366500	1964-03-16	16000	A
USGS	02366500	1964-03-17	14200	A
USGS	02366500	1964-03-18	13000	A
USGS	02366500	1964-03-19	12300	A
USGS	02366500	1964-03-20	12500	A
USGS	02366500	1964-03-21	12600	A
USGS	02366500	1964-03-22	12700	A
USGS	02366500	1964-03-23	12800	A
USGS	02366500	1964-03-24	13500	A
USGS	02366500	1964-03-25	14400	A
USGS	02366500	1964-03-26	15500	A
USGS	02366500	1964-03-27	14900	A
USGS	02366500	1964-03-28	14000	A
USGS	02366500	1964-03-29	13500	A
USGS	02366500	1964-03-30	13200	A
USGS	02366500	1964-03-31	12900	A
USGS	02366500	1964-04-01	12300	A
USGS	02366500	1964-04-02	11500	A
USGS	02366500	1964-04-03	10500	A
USGS	02366500	1964-04-04	9750	A
USGS	02366500	1964-04-05	9020	A
USGS	02366500	1964-04-06	8720	A
USGS	02366500	1964-04-07	9580	A
USGS	02366500	1964-04-08	9420	A
USGS	02366500	1964-04-09	8850	A
USGS	02366500	1964-04-10	8400	A
USGS	02366500	1964-04-11	8240	A
USGS	02366500	1964-04-12	8560	A
USGS	02366500	1964-04-13	9500	A
USGS	02366500	1964-04-14	10800	A
USGS	02366500	1964-04-15	11900	A
USGS	02366500	1964-04-16	12600	A
USGS	02366500	1964-04-17	13500	A
USGS	02366500	1964-04-18	15900	A
USGS	02366500	1964-04-19	19400	A
USGS	02366500	1964-04-20	22000	A
USGS	02366500	1964-04-21	22000	A
USGS	02366500	1964-04-22	20100	A
USGS	02366500	1964-04-23	17600	A
USGS	02366500	1964-04-24	15200	A
USGS	02366500	1964-04-25	13000	A
USGS	02366500	1964-04-26	11400	A
USGS	02366500	1964-04-27	10400	A
USGS	02366500	1964-04-28	10600	A
USGS	02366500	1964-04-29	14500	A
USGS	02366500	1964-04-30	30300	A
USGS	02366500	1964-05-01	39400	A
USGS	02366500	1964-05-02	40100	A
USGS	02366500	1964-05-03	36600	A
USGS	02366500	1964-05-04	33200	A
USGS	02366500	1964-05-05	33600	A
USGS	02366500	1964-05-06	35200	A
USGS	02366500	1964-05-07	34700	A
USGS	02366500	1964-05-08	32000	A
USGS	02366500	1964-05-09	28300	A
USGS	02366500	1964-05-10	24100	A
USGS	02366500	1964-05-11	20600	A
USGS	02366500	1964-05-12	17300	A
USGS	02366500	1964-05-13	14700	A
USGS	02366500	1964-05-14	12600	A
USGS	02366500	1964-05-15	10900	A
USGS	02366500	1964-05-16	9700	A
USGS	02366500	1964-05-17	9050	A
USGS	02366500	1964-05-18	8880	A
USGS	02366500	1964-05-19	8950	A
USGS	02366500	1964-05-20	8820	A
USGS	02366500	1964-05-21	8400	A
USGS	02366500	1964-05-22	7870	A
USGS	02366500	1964-05-23	7320	A
USGS	02366500	1964-05-24	6790	A
USGS	02366500	1964-05-25	6400	A
USGS	02366500	1964-05-26	5980	A
USGS	02366500	1964-05-27	5600	A
USGS	02366500	1964-05-28	5360	A
USGS	02366500	1964-05-29	5240	A
USGS	02366500	1964-05-30	5140	A
USGS	02366500	1964-05-31	4990	A
USGS	02366500	1964-06-01	4770	A
USGS	02366500	1964-06-02	4520	A
USGS	02366500	1964-06-03	4260	A
USGS	02366500	1964-06-04	4130	A
USGS	02366500	1964-06-05	4080	A
USGS	02366500	1964-06-06	4260	A
USGS	02366500	1964-06-07	4520	A
USGS	02366500	1964-06-08	4830	A
USGS	02366500	1964-06-09	5280	A
USGS	02366500	1964-06-10	5790	A
USGS	02366500	1964-06-11	6110	A
USGS	02366500	1964-06-12	6200	A
USGS	02366500	1964-06-13	5980	A
USGS	02366500	1964-06-14	5540	A
USGS	02366500	1964-06-15	5000	A
USGS	02366500	1964-06-16	4540	A
USGS	02366500	1964-06-17	4130	A
USGS	02366500	1964-06-18	3800	A
USGS	02366500	1964-06-19	3650	A
USGS	02366500	1964-06-20	3530	A
USGS	02366500	1964-06-21	3400	A
USGS	02366500	1964-06-22	3280	A
USGS	02366500	1964-06-23	3180	A
USGS	02366500	1964-06-24	3230	A
USGS	02366500	1964-06-25	3560	A
USGS	02366500	1964-06-26	3980	A
USGS	02366500	1964-06-27	4360	A
USGS	02366500	1964-06-28	4740	A
USGS	02366500	1964-06-29	5030	A
USGS	02366500	1964-06-30	5380	A
USGS	02366500	1964-07-01	5710	A
USGS	02366500	1964-07-02	6080	A
USGS	02366500	1964-07-03	6320	A
USGS	02366500	1964-07-04	6350	A
USGS	02366500	1964-07-05	6350	A
USGS	02366500	1964-07-06	6420	A
USGS	02366500	1964-07-07	6540	A
USGS	02366500	1964-07-08	6610	A
USGS	02366500	1964-07-09	6710	A
USGS	02366500	1964-07-10	6740	A
USGS	02366500	1964-07-11	6740	A
USGS	02366500	1964-07-12	6470	A
USGS	02366500	1964-07-13	5920	A
USGS	02366500	1964-07-14	5470	A
USGS	02366500	1964-07-15	5340	A
USGS	02366500	1964-07-16	5570	A
USGS	02366500	1964-07-17	6130	A
USGS	02366500	1964-07-18	7020	A
USGS	02366500	1964-07-19	8240	A
USGS	02366500	1964-07-20	9100	A
USGS	02366500	1964-07-21	9620	A
USGS	02366500	1964-07-22	9880	A
USGS	02366500	1964-07-23	9920	A
USGS	02366500	1964-07-24	10200	A
USGS	02366500	1964-07-25	10900	A
USGS	02366500	1964-07-26	12200	A
USGS	02366500	1964-07-27	13800	A
USGS	02366500	1964-07-28	14500	A
USGS	02366500	1964-07-29	14600	A
USGS	02366500	1964-07-30	14000	A
USGS	02366500	1964-07-31	13600	A
USGS	02366500	1964-08-01	13700	A
USGS	02366500	1964-08-02	14300	A
USGS	02366500	1964-08-03	15000	A
USGS	02366500	1964-08-04	14900	A
USGS	02366500	1964-08-05	13700	A
USGS	02366500	1964-08-06	12500	A
USGS	02366500	1964-08-07	11500	A
USGS	02366500	1964-08-08	10900	A
USGS	02366500	1964-08-09	10800	A
USGS	02366500	1964-08-10	11800	A
USGS	02366500	1964-08-11	13200	A
USGS	02366500	1964-08-12	15000	A
USGS	02366500	1964-08-13	16100	A
USGS	02366500	1964-08-14	16100	A
USGS	02366500	1964-08-15	15700	A
USGS	02366500	1964-08-16	15600	A
USGS	02366500	1964-08-17	16300	A
USGS	02366500	1964-08-18	16900	A
USGS	02366500	1964-08-19	16700	A
USGS	02366500	1964-08-20	15500	A
USGS	02366500	1964-08-21	14000	A
USGS	02366500	1964-08-22	13500	A
USGS	02366500	1964-08-23	13900	A
USGS	02366500	1964-08-24	14600	A
USGS	02366500	1964-08-25	14900	A
USGS	02366500	1964-08-26	14900	A
USGS	02366500	1964-08-27	14900	A
USGS	02366500	1964-08-28	14700	A
USGS	02366500	1964-08-29	14200	A
USGS	02366500	1964-08-30	13000	A
USGS	02366500	1964-08-31	11600	A
USGS	02366500	1964-09-01	10300	A
USGS	02366500	1964-09-02	8980	A
USGS	02366500	1964-09-03	8020	A
USGS	02366500	1964-09-04	7170	A
USGS	02366500	1964-09-05	6400	A
USGS	02366500	1964-09-06	5820	A
USGS	02366500	1964-09-07	5440	A
USGS	02366500	1964-09-08	5220	A
USGS	02366500	1964-09-09	5030	A
USGS	02366500	1964-09-10	4830	A
USGS	02366500	1964-09-11	5140	A
USGS	02366500	1964-09-12	5970	A
USGS	02366500	1964-09-13	6390	A
USGS	02366500	1964-09-14	7290	A
USGS	02366500	1964-09-15	10200	A
USGS	02366500	1964-09-16	15800	A
USGS	02366500	1964-09-17	19200	A
USGS	02366500	1964-09-18	19300	A
USGS	02366500	1964-09-19	17300	A
USGS	02366500	1964-09-20	14700	A
USGS	02366500	1964-09-21	12300	A
USGS	02366500	1964-09-22	10400	A
USGS	02366500	1964-09-23	8950	A
USGS	02366500	1964-09-24	7870	A
USGS	02366500	1964-09-25	7070	A
USGS	02366500	1964-09-26	6470	A
USGS	02366500	1964-09-27	6060	A
USGS	02366500	1964-09-28	5780	A
USGS	02366500	1964-09-29	5470	A
USGS	02366500	1964-09-30	5160	A
USGS	02366500	1964-10-01	4910	A
USGS	02366500	1964-10-02	4860	A
USGS	02366500	1964-10-03	5340	A
USGS	02366500	1964-10-04	6370	A
USGS	02366500	1964-10-05	7490	A
USGS	02366500	1964-10-06	9920	A
USGS	02366500	1964-10-07	14800	A
USGS	02366500	1964-10-08	20000	A
USGS	02366500	1964-10-09	23400	A
USGS	02366500	1964-10-10	24600	A
USGS	02366500	1964-10-11	23700	A
USGS	02366500	1964-10-12	22100	A
USGS	02366500	1964-10-13	20200	A
USGS	02366500	1964-10-14	18700	A
USGS	02366500	1964-10-15	17300	A
USGS	02366500	1964-10-16	15400	A
USGS	02366500	1964-10-17	13200	A
USGS	02366500	1964-10-18	12000	A
USGS	02366500	1964-10-19	11400	A
USGS	02366500	1964-10-20	11400	A
USGS	02366500	1964-10-21	11400	A
USGS	02366500	1964-10-22	11100	A
USGS	02366500	1964-10-23	10500	A
USGS	02366500	1964-10-24	9780	A
USGS	02366500	1964-10-25	8880	A
USGS	02366500	1964-10-26	8140	A
USGS	02366500	1964-10-27	7500	A
USGS	02366500	1964-10-28	6960	A
USGS	02366500	1964-10-29	6500	A
USGS	02366500	1964-10-30	6110	A
USGS	02366500	1964-10-31	5780	A
USGS	02366500	1964-11-01	5540	A
USGS	02366500	1964-11-02	5320	A
USGS	02366500	1964-11-03	5140	A
USGS	02366500	1964-11-04	5000	A
USGS	02366500	1964-11-05	4860	A
USGS	02366500	1964-11-06	4710	A
USGS	02366500	1964-11-07	4640	A
USGS	02366500	1964-11-08	4560	A
USGS	02366500	1964-11-09	4490	A
USGS	02366500	1964-11-10	4430	A
USGS	02366500	1964-11-11	4380	A
USGS	02366500	1964-11-12	4340	A
USGS	02366500	1964-11-13	4300	A
USGS	02366500	1964-11-14	4260	A
USGS	02366500	1964-11-15	4240	A
USGS	02366500	1964-11-16	4220	A
USGS	02366500	1964-11-17	4240	A
USGS	02366500	1964-11-18	4320	A
USGS	02366500	1964-11-19	4410	A
USGS	02366500	1964-11-20	4610	A
USGS	02366500	1964-11-21	4660	A
USGS	02366500	1964-11-22	4680	A
USGS	02366500	1964-11-23	4820	A
USGS	02366500	1964-11-24	5180	A
USGS	02366500	1964-11-25	5940	A
USGS	02366500	1964-11-26	6450	A
USGS	02366500	1964-11-27	7220	A
USGS	02366500	1964-11-28	8480	A
USGS	02366500	1964-11-29	10400	A
USGS	02366500	1964-11-30	11900	A
USGS	02366500	1964-12-01	12500	A
USGS	02366500	1964-12-02	12200	A
USGS	02366500	1964-12-03	11600	A
USGS	02366500	1964-12-04	10800	A
USGS	02366500	1964-12-05	10200	A
USGS	02366500	1964-12-06	9500	A
USGS	02366500	1964-12-07	9020	A
USGS	02366500	1964-12-08	8980	A
USGS	02366500	1964-12-09	9600	A
USGS	02366500	1964-12-10	10600	A
USGS	02366500	1964-12-11	11300	A
USGS	02366500	1964-12-12	11200	A
USGS	02366500	1964-12-13	10500	A
USGS	02366500	1964-12-14	9720	A
USGS	02366500	1964-12-15	9020	A
USGS	02366500	1964-12-16	8580	A
USGS	02366500	1964-12-17	8580	A
USGS	02366500	1964-12-18	8700	A
USGS	02366500	1964-12-19	8650	A
USGS	02366500	1964-12-20	8400	A
USGS	02366500	1964-12-21	8040	A
USGS	02366500	1964-12-22	7740	A
USGS	02366500	1964-12-23	7470	A
USGS	02366500	1964-12-24	7220	A
USGS	02366500	1964-12-25	7100	A
USGS	02366500	1964-12-26	7100	A
USGS	02366500	1964-12-27	8140	A
USGS	02366500	1964-12-28	19300	A
USGS	02366500	1964-12-29	35300	A
USGS	02366500	1964-12-30	39500	A
USGS	02366500	1964-12-31	38000	A
USGS	02366500	1965-01-01	34300	A
USGS	02366500	1965-01-02	30200	A
USGS	02366500	1965-01-03	26600	A
USGS	02366500	1965-01-04	23100	A
USGS	02366500	1965-01-05	20200	A
USGS	02366500	1965-01-06	17300	A
USGS	02366500	1965-01-07	14900	A
USGS	02366500	1965-01-08	12900	A
USGS	02366500	1965-01-09	11600	A
USGS	02366500	1965-01-10	10700	A
USGS	02366500	1965-01-11	10000	A
USGS	02366500	1965-01-12	9520	A
USGS	02366500	1965-01-13	9100	A
USGS	02366500	1965-01-14	8720	A
USGS	02366500	1965-01-15	8480	A
USGS	02366500	1965-01-16	8280	A
USGS	02366500	1965-01-17	8060	A
USGS	02366500	1965-01-18	7890	A
USGS	02366500	1965-01-19	7740	A
USGS	02366500	1965-01-20	7670	A
USGS	02366500	1965-01-21	7670	A
USGS	02366500	1965-01-22	7580	A
USGS	02366500	1965-01-23	7580	A
USGS	02366500	1965-01-24	7770	A
USGS	02366500	1965-01-25	7830	A
