# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://waterdata.usgs.gov/nwis/help/?provisional
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2012-11-15 07:25:50 EST       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 02313700 WACCASASSA RIVER NR GULF HAMMOCK, FLA.
# -----------------------------------------------------------------------------------
#
# Data provided for site 02313700
#    DD parameter statistic   Description
#    03   00060     00003     Discharge, cubic feet per second (Mean), (Tallahassee)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	03_00060_00003	03_00060_00003_cd
USGS	02313700	1988-11-14		
USGS	02313700	1988-11-15		
USGS	02313700	1988-11-16		
USGS	02313700	1988-11-17		
USGS	02313700	1988-11-18	51	A
USGS	02313700	1988-11-19	-45	A
USGS	02313700	1988-11-20	97	A
USGS	02313700	1988-11-21	201	A
USGS	02313700	1988-11-22	288	A
USGS	02313700	1988-11-23	222	A
USGS	02313700	1988-11-24	237	A
USGS	02313700	1988-11-25	310	A
USGS	02313700	1988-11-26	154	A
USGS	02313700	1988-11-27	217	A
USGS	02313700	1988-11-28	351	A
USGS	02313700	1988-11-29	266	A
USGS	02313700	1988-11-30	247	A
USGS	02313700	1988-12-01	300	A
USGS	02313700	1988-12-02	280	A
USGS	02313700	1988-12-03	203	A
USGS	02313700	1988-12-04	176	A
USGS	02313700	1988-12-05	213	A
USGS	02313700	1988-12-06	166	A
USGS	02313700	1988-12-07	139	A
USGS	02313700	1988-12-08	104	A
USGS	02313700	1988-12-09	111	A
USGS	02313700	1988-12-10	104	A
USGS	02313700	1988-12-11	111	A
USGS	02313700	1988-12-12	241	A
USGS	02313700	1988-12-13	196	A
USGS	02313700	1988-12-14	161	A
USGS	02313700	1988-12-15	150	A
USGS	02313700	1988-12-16	205	A
USGS	02313700	1988-12-17	208	A
USGS	02313700	1988-12-18	175	A
USGS	02313700	1988-12-19	125	A
USGS	02313700	1988-12-20	136	A
USGS	02313700	1988-12-21	177	A
USGS	02313700	1988-12-22	76	A
USGS	02313700	1988-12-23	175	A
USGS	02313700	1988-12-24	190	A
USGS	02313700	1988-12-25	123	A
USGS	02313700	1988-12-26	174	A
USGS	02313700	1988-12-27	154	A
USGS	02313700	1988-12-28	118	A
USGS	02313700	1988-12-29	90	A
USGS	02313700	1988-12-30	10	A
USGS	02313700	1988-12-31	57	A
USGS	02313700	1989-01-01	0.90	A
USGS	02313700	1989-01-02	-23	A
USGS	02313700	1989-01-03	-98	A
USGS	02313700	1989-01-04	188	A
USGS	02313700	1989-01-05	8.1	A
USGS	02313700	1989-01-06	79	A
USGS	02313700	1989-01-07	86	A
USGS	02313700	1989-01-08	7.6	A
USGS	02313700	1989-01-09	68	A
USGS	02313700	1989-01-10	76	A
USGS	02313700	1989-01-11	44	A
USGS	02313700	1989-01-12	19	A
USGS	02313700	1989-01-13	51	A
USGS	02313700	1989-01-14	22	A
USGS	02313700	1989-01-15	-6.9	A
USGS	02313700	1989-01-16	44	A
USGS	02313700	1989-01-17	86	A
USGS	02313700	1989-01-18	109	A
USGS	02313700	1989-01-19	114	A
USGS	02313700	1989-01-20	181	A
USGS	02313700	1989-01-21	333	A
USGS	02313700	1989-01-22	189	A
USGS	02313700	1989-01-23	208	A
USGS	02313700	1989-01-24	141	A
USGS	02313700	1989-01-25	87	A
USGS	02313700	1989-01-26	33	A
USGS	02313700	1989-01-27	103	A
USGS	02313700	1989-01-28	103	A
USGS	02313700	1989-01-29	21	A
USGS	02313700	1989-01-30	-30	A
USGS	02313700	1989-01-31	65	A
USGS	02313700	1989-02-01	23	A
USGS	02313700	1989-02-02	19	A
USGS	02313700	1989-02-03	51	A
USGS	02313700	1989-02-04	154	A
USGS	02313700	1989-02-05	187	A
USGS	02313700	1989-02-06	79	A
USGS	02313700	1989-02-07	123	A
USGS	02313700	1989-02-08	201	A
USGS	02313700	1989-02-09	251	A
USGS	02313700	1989-02-10	116	A
USGS	02313700	1989-02-11	52	A
USGS	02313700	1989-02-12	68	A
USGS	02313700	1989-02-13	61	A
USGS	02313700	1989-02-14	74	A
USGS	02313700	1989-02-15	76	A
USGS	02313700	1989-02-16	114	A
USGS	02313700	1989-02-17	182	A
USGS	02313700	1989-02-18	56	A
USGS	02313700	1989-02-19	116	A
USGS	02313700	1989-02-20	71	A
USGS	02313700	1989-02-21	30	A
USGS	02313700	1989-02-22	117	A
USGS	02313700	1989-02-23	216	A
USGS	02313700	1989-02-24	111	A
USGS	02313700	1989-02-25	117	A
USGS	02313700	1989-02-26	70	A
USGS	02313700	1989-02-27	37	A
USGS	02313700	1989-02-28	140	A
USGS	02313700	1989-03-01	110	A
USGS	02313700	1989-03-02	53	A
USGS	02313700	1989-03-03	151	A
USGS	02313700	1989-03-04	191	A
USGS	02313700	1989-03-05	225	A
USGS	02313700	1989-03-06	203	A
USGS	02313700	1989-03-07	93	A
USGS	02313700	1989-03-08	209	A
USGS	02313700	1989-03-09	140	A
USGS	02313700	1989-03-10	76	A
USGS	02313700	1989-03-11	92	A
USGS	02313700	1989-03-12	83	A
USGS	02313700	1989-03-13	111	A
USGS	02313700	1989-03-14	8.4	A
USGS	02313700	1989-03-15	125	A
USGS	02313700	1989-03-16	60	A
USGS	02313700	1989-03-17	76	A
USGS	02313700	1989-03-18	174	A
USGS	02313700	1989-03-19	92	A
USGS	02313700	1989-03-20	55	A
USGS	02313700	1989-03-21	22	A
USGS	02313700	1989-03-22	62	A
USGS	02313700	1989-03-23	-35	A
USGS	02313700	1989-03-24	110	A
USGS	02313700	1989-03-25	91	A
USGS	02313700	1989-03-26	116	A
USGS	02313700	1989-03-27	90	A
USGS	02313700	1989-03-28	84	A
USGS	02313700	1989-03-29	48	A
USGS	02313700	1989-03-30	-76	A
USGS	02313700	1989-03-31	149	A
USGS	02313700	1989-04-01	125	A
USGS	02313700	1989-04-02	66	A
USGS	02313700	1989-04-03	102	A
USGS	02313700	1989-04-04	71	A
USGS	02313700	1989-04-05	48	A
USGS	02313700	1989-04-06	57	A
USGS	02313700	1989-04-07	-159	A
USGS	02313700	1989-04-08	19	A
USGS	02313700	1989-04-09	-0.38	A
USGS	02313700	1989-04-10	54	A
USGS	02313700	1989-04-11	146	A
USGS	02313700	1989-04-12	54	A
USGS	02313700	1989-04-13	26	A
USGS	02313700	1989-04-14	4.1	A
USGS	02313700	1989-04-15	94	A
USGS	02313700	1989-04-16	202	A
USGS	02313700	1989-04-17	145	A
USGS	02313700	1989-04-18	74	A
USGS	02313700	1989-04-19	4.3	A
USGS	02313700	1989-04-20	48	A
USGS	02313700	1989-04-21	61	A
USGS	02313700	1989-04-22	55	A
USGS	02313700	1989-04-23	20	A
USGS	02313700	1989-04-24	26	A
USGS	02313700	1989-04-25	36	A
USGS	02313700	1989-04-26	71	A
USGS	02313700	1989-04-27	61	A
USGS	02313700	1989-04-28	80	A
USGS	02313700	1989-04-29	26	A
USGS	02313700	1989-04-30	0.16	A
USGS	02313700	1989-05-01	-400	A
USGS	02313700	1989-05-02	334	A
USGS	02313700	1989-05-03	68	A
USGS	02313700	1989-05-04	-44	A
USGS	02313700	1989-05-05	-180	A
USGS	02313700	1989-05-06	-81	A
USGS	02313700	1989-05-07	4.8	A
USGS	02313700	1989-05-08	-9.0	A
USGS	02313700	1989-05-09	-50	A
USGS	02313700	1989-05-10	-149	A
USGS	02313700	1989-05-11	197	A
USGS	02313700	1989-05-12	85	A
USGS	02313700	1989-05-13	23	A
USGS	02313700	1989-05-14	5.2	A
USGS	02313700	1989-05-15	76	A
USGS	02313700	1989-05-16	80	A
USGS	02313700	1989-05-17	70	A
USGS	02313700	1989-05-18	73	A
USGS	02313700	1989-05-19	15	A
USGS	02313700	1989-05-20	13	A
USGS	02313700	1989-05-21	-5.6	A
USGS	02313700	1989-05-22	8.2	A
USGS	02313700	1989-05-23	14	A
USGS	02313700	1989-05-24	18	A
USGS	02313700	1989-05-25	82	A
USGS	02313700	1989-05-26	62	A
USGS	02313700	1989-05-27	47	A
USGS	02313700	1989-05-28	61	A
USGS	02313700	1989-05-29	-3.6	A
USGS	02313700	1989-05-30	63	A
USGS	02313700	1989-05-31	80	A
USGS	02313700	1989-06-01	-73	A
USGS	02313700	1989-06-02	-24	A
USGS	02313700	1989-06-03	-18	A
USGS	02313700	1989-06-04	-22	A
USGS	02313700	1989-06-05	-85	A
USGS	02313700	1989-06-06	-23	A
USGS	02313700	1989-06-07	101	A
USGS	02313700	1989-06-08	-75	A
USGS	02313700	1989-06-09	100	A
USGS	02313700	1989-06-10	111	A
USGS	02313700	1989-06-11	79	A
USGS	02313700	1989-06-12	8.9	A
USGS	02313700	1989-06-13	-2.8	A
USGS	02313700	1989-06-14	56	A
USGS	02313700	1989-06-15	-12	A
USGS	02313700	1989-06-16	-27	A
USGS	02313700	1989-06-17	-2.2	A
USGS	02313700	1989-06-18	-0.35	A
USGS	02313700	1989-06-19	-56	A
USGS	02313700	1989-06-20	-126	A
USGS	02313700	1989-06-21	-120	A
USGS	02313700	1989-06-22	-117	A
USGS	02313700	1989-06-23	-129	A
USGS	02313700	1989-06-24	-179	A
USGS	02313700	1989-06-25	-157	A
USGS	02313700	1989-06-26	-163	A
USGS	02313700	1989-06-27	-237	A
USGS	02313700	1989-06-28		
USGS	02313700	1989-06-29		
USGS	02313700	1989-06-30		
USGS	02313700	1989-07-01		
USGS	02313700	1989-07-02		
USGS	02313700	1989-07-03		
USGS	02313700	1989-07-04		
USGS	02313700	1989-07-05		
USGS	02313700	1989-07-06		
USGS	02313700	1989-07-07		
USGS	02313700	1989-07-08		
USGS	02313700	1989-07-09		
USGS	02313700	1989-07-10		
USGS	02313700	1989-07-11		
USGS	02313700	1989-07-12		
USGS	02313700	1989-07-13		
USGS	02313700	1989-07-14		
USGS	02313700	1989-07-15		
USGS	02313700	1989-07-16		
USGS	02313700	1989-07-17		
USGS	02313700	1989-07-18		
USGS	02313700	1989-07-19		
USGS	02313700	1989-07-20		
USGS	02313700	1989-07-21	267	A
USGS	02313700	1989-07-22	518	A
USGS	02313700	1989-07-23	662	A
USGS	02313700	1989-07-24	558	A
USGS	02313700	1989-07-25	522	A
USGS	02313700	1989-07-26	327	A
USGS	02313700	1989-07-27	250	A
USGS	02313700	1989-07-28	290	A
USGS	02313700	1989-07-29	164	A
USGS	02313700	1989-07-30	110	A
USGS	02313700	1989-07-31	76	A
USGS	02313700	1989-08-01	75	A
USGS	02313700	1989-08-02	154	A
USGS	02313700	1989-08-03	168	A
USGS	02313700	1989-08-04	-34	A
USGS	02313700	1989-08-05	34	A
USGS	02313700	1989-08-06	-101	A
USGS	02313700	1989-08-07	-108	A
USGS	02313700	1989-08-08	-136	A
USGS	02313700	1989-08-09	-42	A
USGS	02313700	1989-08-10	-63	A
USGS	02313700	1989-08-11	-10	A
USGS	02313700	1989-08-12	-22	A
USGS	02313700	1989-08-13	-64	A
USGS	02313700	1989-08-14	-22	A
USGS	02313700	1989-08-15	-100	A
USGS	02313700	1989-08-16	-17	A
USGS	02313700	1989-08-17	-113	A
USGS	02313700	1989-08-18	-128	A
USGS	02313700	1989-08-19	-98	A
USGS	02313700	1989-08-20	90	A
USGS	02313700	1989-08-21	-123	A
USGS	02313700	1989-08-22	-8.8	A
USGS	02313700	1989-08-23	-85	A
USGS	02313700	1989-08-24	-52	A
USGS	02313700	1989-08-25	-108	A
USGS	02313700	1989-08-26	-121	A
USGS	02313700	1989-08-27	-98	A
USGS	02313700	1989-08-28	168	A
USGS	02313700	1989-08-29	163	A
USGS	02313700	1989-08-30	129	A
USGS	02313700	1989-08-31	152	A
USGS	02313700	1989-09-01	152	A
USGS	02313700	1989-09-02	130	A
USGS	02313700	1989-09-03	280	A
USGS	02313700	1989-09-04	216	A
USGS	02313700	1989-09-05	212	A
USGS	02313700	1989-09-06	293	A
USGS	02313700	1989-09-07	295	A
USGS	02313700	1989-09-08	119	A
USGS	02313700	1989-09-09	72	A
USGS	02313700	1989-09-10	-34	A
USGS	02313700	1989-09-11	32	A
USGS	02313700	1989-09-12	39	A
USGS	02313700	1989-09-13	68	A
USGS	02313700	1989-09-14	-27	A
USGS	02313700	1989-09-15	-226	A
USGS	02313700	1989-09-16	-243	A
USGS	02313700	1989-09-17	-2.1	A
USGS	02313700	1989-09-18	152	A
USGS	02313700	1989-09-19	145	A
USGS	02313700	1989-09-20	117	A
USGS	02313700	1989-09-21	51	A
USGS	02313700	1989-09-22	172	A
USGS	02313700	1989-09-23	186	A
USGS	02313700	1989-09-24	300	A
USGS	02313700	1989-09-25	134	A
USGS	02313700	1989-09-26	381	A
USGS	02313700	1989-09-27	438	A
USGS	02313700	1989-09-28	394	A
USGS	02313700	1989-09-29	247	A
USGS	02313700	1989-09-30	114	A
USGS	02313700	1989-10-01	244	A
USGS	02313700	1989-10-02	636	A
USGS	02313700	1989-10-03	383	A
USGS	02313700	1989-10-04	353	A
USGS	02313700	1989-10-05	225	A
USGS	02313700	1989-10-06	134	A
USGS	02313700	1989-10-07	23	A
USGS	02313700	1989-10-08	161	A
USGS	02313700	1989-10-09	171	A
USGS	02313700	1989-10-10	57	A
USGS	02313700	1989-10-11	87	A
USGS	02313700	1989-10-12	130	A
USGS	02313700	1989-10-13	59	A
USGS	02313700	1989-10-14	36	A
USGS	02313700	1989-10-15	132	A
USGS	02313700	1989-10-16	143	A
USGS	02313700	1989-10-17	27	A
USGS	02313700	1989-10-18	47	A
USGS	02313700	1989-10-19	106	A
USGS	02313700	1989-10-20	222	A
USGS	02313700	1989-10-21	128	A
USGS	02313700	1989-10-22	83	A
USGS	02313700	1989-10-23	274	A
USGS	02313700	1989-10-24	210	A
USGS	02313700	1989-10-25	34	A
USGS	02313700	1989-10-26	65	A
USGS	02313700	1989-10-27	76	A
USGS	02313700	1989-10-28	111	A
USGS	02313700	1989-10-29	134	A
USGS	02313700	1989-10-30	144	A
USGS	02313700	1989-10-31	248	A
USGS	02313700	1989-11-01	101	A
USGS	02313700	1989-11-02	148	A
USGS	02313700	1989-11-03	340	A
USGS	02313700	1989-11-04	351	A
USGS	02313700	1989-11-05	288	A
USGS	02313700	1989-11-06	324	A
USGS	02313700	1989-11-07	222	A
USGS	02313700	1989-11-08	199	A
USGS	02313700	1989-11-09	326	A
USGS	02313700	1989-11-10	281	A
USGS	02313700	1989-11-11	320	A
USGS	02313700	1989-11-12	227	A
USGS	02313700	1989-11-13	110	A
USGS	02313700	1989-11-14	252	A
USGS	02313700	1989-11-15	65	A
USGS	02313700	1989-11-16	-43	A
USGS	02313700	1989-11-17	205	A
USGS	02313700	1989-11-18	176	A
USGS	02313700	1989-11-19	192	A
USGS	02313700	1989-11-20	149	A
USGS	02313700	1989-11-21	127	A
USGS	02313700	1989-11-22	109	A
USGS	02313700	1989-11-23	535	A
USGS	02313700	1989-11-24	369	A
USGS	02313700	1989-11-25	122	A
USGS	02313700	1989-11-26	388	A
USGS	02313700	1989-11-27	572	A
USGS	02313700	1989-11-28	723	A
USGS	02313700	1989-11-29	837	A
USGS	02313700	1989-11-30	791	A
USGS	02313700	1989-12-01	524	A
USGS	02313700	1989-12-02	573	A
USGS	02313700	1989-12-03	539	A
USGS	02313700	1989-12-04	306	A
USGS	02313700	1989-12-05	121	A
USGS	02313700	1989-12-06	217	A
USGS	02313700	1989-12-07	217	A
USGS	02313700	1989-12-08	330	A
USGS	02313700	1989-12-09	1130	A
USGS	02313700	1989-12-10	333	A
USGS	02313700	1989-12-11	206	A
USGS	02313700	1989-12-12	98	A
USGS	02313700	1989-12-13	284	A
USGS	02313700	1989-12-14	70	A
USGS	02313700	1989-12-15	53	A
USGS	02313700	1989-12-16	145	A
USGS	02313700	1989-12-17	86	A
USGS	02313700	1989-12-18	336	A
USGS	02313700	1989-12-19	293	A
USGS	02313700	1989-12-20	744	A
USGS	02313700	1989-12-21	167	A
USGS	02313700	1989-12-22	123	A
USGS	02313700	1989-12-23	174	A
USGS	02313700	1989-12-24	52	A
USGS	02313700	1989-12-25	66	A
USGS	02313700	1989-12-26	230	A
USGS	02313700	1989-12-27	106	A
USGS	02313700	1989-12-28	20	A
USGS	02313700	1989-12-29	-45	A
USGS	02313700	1989-12-30	-26	A
USGS	02313700	1989-12-31	-49	A
USGS	02313700	1990-01-01	299	A
USGS	02313700	1990-01-02	37	A
USGS	02313700	1990-01-03	203	A
USGS	02313700	1990-01-04	194	A
USGS	02313700	1990-01-05	343	A
USGS	02313700	1990-01-06	450	A
USGS	02313700	1990-01-07	606	A
USGS	02313700	1990-01-08	1050	A
USGS	02313700	1990-01-09	617	A
USGS	02313700	1990-01-10	527	A
USGS	02313700	1990-01-11	478	A
USGS	02313700	1990-01-12	390	A
USGS	02313700	1990-01-13	197	A
USGS	02313700	1990-01-14	179	A
USGS	02313700	1990-01-15	266	A
USGS	02313700	1990-01-16	239	A
USGS	02313700	1990-01-17	192	A
USGS	02313700	1990-01-18	176	A
USGS	02313700	1990-01-19	151	A
USGS	02313700	1990-01-20	312	A
USGS	02313700	1990-01-21	230	A
USGS	02313700	1990-01-22	216	A
USGS	02313700	1990-01-23	180	A
USGS	02313700	1990-01-24	263	A
USGS	02313700	1990-01-25	331	A
USGS	02313700	1990-01-26	379	A
USGS	02313700	1990-01-27	219	A
USGS	02313700	1990-01-28	258	A
USGS	02313700	1990-01-29	295	A
USGS	02313700	1990-01-30	327	A
USGS	02313700	1990-01-31	443	A
USGS	02313700	1990-02-01	281	A
USGS	02313700	1990-02-02	313	A
USGS	02313700	1990-02-03	266	A
USGS	02313700	1990-02-04	156	A
USGS	02313700	1990-02-05	284	A
USGS	02313700	1990-02-06	50	A
USGS	02313700	1990-02-07	282	A
USGS	02313700	1990-02-08	314	A
USGS	02313700	1990-02-09	454	A
USGS	02313700	1990-02-10	556	A
USGS	02313700	1990-02-11	767	A
USGS	02313700	1990-02-12	619	A
USGS	02313700	1990-02-13	543	A
USGS	02313700	1990-02-14	498	A
USGS	02313700	1990-02-15	286	A
USGS	02313700	1990-02-16	379	A
USGS	02313700	1990-02-17	766	A
USGS	02313700	1990-02-18	509	A
USGS	02313700	1990-02-19	427	A
USGS	02313700	1990-02-20	829	A
USGS	02313700	1990-02-21	487	A
USGS	02313700	1990-02-22	516	A
USGS	02313700	1990-02-23	1170	A
USGS	02313700	1990-02-24	948	A
USGS	02313700	1990-02-25	749	A
USGS	02313700	1990-02-26	557	A
USGS	02313700	1990-02-27	464	A
USGS	02313700	1990-02-28	479	A
USGS	02313700	1990-03-01	345	A
USGS	02313700	1990-03-02	241	A
USGS	02313700	1990-03-03	390	A
USGS	02313700	1990-03-04	313	A
USGS	02313700	1990-03-05	282	A
USGS	02313700	1990-03-06	217	A
USGS	02313700	1990-03-07	324	A
USGS	02313700	1990-03-08	201	A
USGS	02313700	1990-03-09	214	A
USGS	02313700	1990-03-10	243	A
USGS	02313700	1990-03-11	141	A
USGS	02313700	1990-03-12	166	A
USGS	02313700	1990-03-13	206	A
USGS	02313700	1990-03-14	162	A
USGS	02313700	1990-03-15	97	A
USGS	02313700	1990-03-16	117	A
USGS	02313700	1990-03-17	307	A
USGS	02313700	1990-03-18	251	A
USGS	02313700	1990-03-19	207	A
USGS	02313700	1990-03-20	182	A
USGS	02313700	1990-03-21	91	A
USGS	02313700	1990-03-22	75	A
USGS	02313700	1990-03-23	106	A
USGS	02313700	1990-03-24	132	A
USGS	02313700	1990-03-25	114	A
USGS	02313700	1990-03-26	110	A
USGS	02313700	1990-03-27	70	A
USGS	02313700	1990-03-28	183	A
USGS	02313700	1990-03-29	246	A
USGS	02313700	1990-03-30	154	A
USGS	02313700	1990-03-31	533	A
USGS	02313700	1990-04-01	471	A
USGS	02313700	1990-04-02	321	A
USGS	02313700	1990-04-03	565	A
USGS	02313700	1990-04-04	281	A
USGS	02313700	1990-04-05	349	A
USGS	02313700	1990-04-06	320	A
USGS	02313700	1990-04-07	424	A
USGS	02313700	1990-04-08	306	A
USGS	02313700	1990-04-09	281	A
USGS	02313700	1990-04-10	321	A
USGS	02313700	1990-04-11	324	A
USGS	02313700	1990-04-12	282	A
USGS	02313700	1990-04-13	249	A
USGS	02313700	1990-04-14	285	A
USGS	02313700	1990-04-15	276	A
USGS	02313700	1990-04-16	300	A
USGS	02313700	1990-04-17	311	A
USGS	02313700	1990-04-18	332	A
USGS	02313700	1990-04-19	229	A
USGS	02313700	1990-04-20	227	A
USGS	02313700	1990-04-21	248	A
USGS	02313700	1990-04-22	346	A
USGS	02313700	1990-04-23	301	A
USGS	02313700	1990-04-24	310	A
USGS	02313700	1990-04-25	215	A
USGS	02313700	1990-04-26	223	A
USGS	02313700	1990-04-27	204	A
USGS	02313700	1990-04-28	1.4	A
USGS	02313700	1990-04-29	321	A
USGS	02313700	1990-04-30	190	A
USGS	02313700	1990-05-01	173	A
USGS	02313700	1990-05-02	166	A
USGS	02313700	1990-05-03	108	A
USGS	02313700	1990-05-04	176	A
USGS	02313700	1990-05-05	168	A
USGS	02313700	1990-05-06	178	A
USGS	02313700	1990-05-07	135	A
USGS	02313700	1990-05-08	86	A
USGS	02313700	1990-05-09	48	A
USGS	02313700	1990-05-10	39	A
USGS	02313700	1990-05-11	109	A
USGS	02313700	1990-05-12	93	A
USGS	02313700	1990-05-13	63	A
USGS	02313700	1990-05-14	68	A
USGS	02313700	1990-05-15	62	A
USGS	02313700	1990-05-16	45	A
USGS	02313700	1990-05-17	4.3	A
USGS	02313700	1990-05-18	-18	A
USGS	02313700	1990-05-19	78	A
USGS	02313700	1990-05-20	54	A
USGS	02313700	1990-05-21	36	A
USGS	02313700	1990-05-22	-115	A
USGS	02313700	1990-05-23	-77	A
USGS	02313700	1990-05-24	-64	A
USGS	02313700	1990-05-25	-21	A
USGS	02313700	1990-05-26	102	A
USGS	02313700	1990-05-27	70	A
USGS	02313700	1990-05-28	-45	A
USGS	02313700	1990-05-29	216	A
USGS	02313700	1990-05-30	174	A
USGS	02313700	1990-05-31	152	A
USGS	02313700	1990-06-01	178	A
USGS	02313700	1990-06-02	189	A
USGS	02313700	1990-06-03	166	A
USGS	02313700	1990-06-04	160	A
USGS	02313700	1990-06-05	146	A
USGS	02313700	1990-06-06	125	A
USGS	02313700	1990-06-07	94	A
USGS	02313700	1990-06-08	115	A
USGS	02313700	1990-06-09	130	A
USGS	02313700	1990-06-10	116	A
USGS	02313700	1990-06-11	113	A
USGS	02313700	1990-06-12	136	A
USGS	02313700	1990-06-13	71	A
USGS	02313700	1990-06-14	88	A
USGS	02313700	1990-06-15	35	A
USGS	02313700	1990-06-16	41	A
USGS	02313700	1990-06-17	134	A
USGS	02313700	1990-06-18	185	A
USGS	02313700	1990-06-19	136	A
USGS	02313700	1990-06-20	76	A
USGS	02313700	1990-06-21	91	A
USGS	02313700	1990-06-22	66	A
USGS	02313700	1990-06-23	130	A
USGS	02313700	1990-06-24	-5.1	A
USGS	02313700	1990-06-25	84	A
USGS	02313700	1990-06-26	75	A
USGS	02313700	1990-06-27	13	A
USGS	02313700	1990-06-28	45	A
USGS	02313700	1990-06-29	-15	A
USGS	02313700	1990-06-30	-14	A
USGS	02313700	1990-07-01	-50	A
USGS	02313700	1990-07-02	97	A
USGS	02313700	1990-07-03	-151	A
USGS	02313700	1990-07-04	-49	A
USGS	02313700	1990-07-05	46	A
USGS	02313700	1990-07-06	47	A
USGS	02313700	1990-07-07	38	A
USGS	02313700	1990-07-08	11	A
USGS	02313700	1990-07-09	177	A
USGS	02313700	1990-07-10	148	A
USGS	02313700	1990-07-11	-39	A
USGS	02313700	1990-07-12	136	A
USGS	02313700	1990-07-13	15	A
USGS	02313700	1990-07-14	1360	A
USGS	02313700	1990-07-15	1000	A:e
USGS	02313700	1990-07-16	700	A:e
USGS	02313700	1990-07-17	500	A:e
USGS	02313700	1990-07-18	353	A
USGS	02313700	1990-07-19	300	A:e
USGS	02313700	1990-07-20	250	A:e
USGS	02313700	1990-07-21	200	A:e
USGS	02313700	1990-07-22	200	A:e
USGS	02313700	1990-07-23	189	A
USGS	02313700	1990-07-24	209	A
USGS	02313700	1990-07-25	233	A
USGS	02313700	1990-07-26	190	A
USGS	02313700	1990-07-27	222	A
USGS	02313700	1990-07-28	108	A
USGS	02313700	1990-07-29	15	A
USGS	02313700	1990-07-30	150	A
USGS	02313700	1990-07-31	74	A
USGS	02313700	1990-08-01	87	A
USGS	02313700	1990-08-02	147	A
USGS	02313700	1990-08-03	137	A
USGS	02313700	1990-08-04	43	A
USGS	02313700	1990-08-05	19	A
USGS	02313700	1990-08-06	127	A
USGS	02313700	1990-08-07	155	A
USGS	02313700	1990-08-08	193	A
USGS	02313700	1990-08-09	134	A
USGS	02313700	1990-08-10	265	A
USGS	02313700	1990-08-11	451	A
USGS	02313700	1990-08-12	310	A
USGS	02313700	1990-08-13	349	A
USGS	02313700	1990-08-14	352	A
USGS	02313700	1990-08-15	360	A
USGS	02313700	1990-08-16	507	A
USGS	02313700	1990-08-17	528	A
USGS	02313700	1990-08-18	434	A
USGS	02313700	1990-08-19	335	A
USGS	02313700	1990-08-20	328	A
USGS	02313700	1990-08-21	317	A
USGS	02313700	1990-08-22	367	A
USGS	02313700	1990-08-23	145	A
USGS	02313700	1990-08-24	-34	A
USGS	02313700	1990-08-25	97	A
USGS	02313700	1990-08-26	115	A
USGS	02313700	1990-08-27	133	A
USGS	02313700	1990-08-28	-0.20	A
USGS	02313700	1990-08-29	10	A
USGS	02313700	1990-08-30	12	A
USGS	02313700	1990-08-31	150	A:e
USGS	02313700	1990-09-01	150	A:e
USGS	02313700	1990-09-02	17	A
USGS	02313700	1990-09-03	143	A
USGS	02313700	1990-09-04	211	A
USGS	02313700	1990-09-05	168	A
USGS	02313700	1990-09-06	190	A
USGS	02313700	1990-09-07	165	A
USGS	02313700	1990-09-08	166	A
USGS	02313700	1990-09-09	157	A
USGS	02313700	1990-09-10	177	A
USGS	02313700	1990-09-11	185	A
USGS	02313700	1990-09-12	151	A
USGS	02313700	1990-09-13	147	A
USGS	02313700	1990-09-14	209	A
USGS	02313700	1990-09-15	205	A
USGS	02313700	1990-09-16	252	A
USGS	02313700	1990-09-17	206	A
USGS	02313700	1990-09-18	177	A
USGS	02313700	1990-09-19	144	A
USGS	02313700	1990-09-20	139	A
USGS	02313700	1990-09-21	163	A
USGS	02313700	1990-09-22	151	A
USGS	02313700	1990-09-23	185	A
USGS	02313700	1990-09-24	140	A
USGS	02313700	1990-09-25	139	A
USGS	02313700	1990-09-26	156	A
USGS	02313700	1990-09-27	128	A
USGS	02313700	1990-09-28	137	A
USGS	02313700	1990-09-29	176	A
USGS	02313700	1990-09-30	199	A
USGS	02313700	1990-10-01	207	A
USGS	02313700	1990-10-02	175	A
USGS	02313700	1990-10-03	142	A
USGS	02313700	1990-10-04	164	A
USGS	02313700	1990-10-05	176	A
USGS	02313700	1990-10-06	154	A
USGS	02313700	1990-10-07	158	A
USGS	02313700	1990-10-08	130	A
USGS	02313700	1990-10-09	109	A
USGS	02313700	1990-10-10	127	A
USGS	02313700	1990-10-11	58	A
USGS	02313700	1990-10-12	172	A
USGS	02313700	1990-10-13	14	A
USGS	02313700	1990-10-14	83	A
USGS	02313700	1990-10-15	85	A
USGS	02313700	1990-10-16	74	A
USGS	02313700	1990-10-17	48	A
USGS	02313700	1990-10-18	113	A
